name	orig_taste	reference	smiles	can-smiles	taste	orig_idx	EA(eV)	IP(eV)	CNS	dip^2/V	CIQPlogS	RuleOfThree	RuleOfFive	PSA	HumanOralAbsorption	PercentHumanOralAbsorption	SAfluorine	SAamideO	#stars	#amine	#amidine	#acid	#amide	#rotor	#rtvFG	#metab	#NandO	#ringatoms	#in34	#in56	#noncon	#nonHatm	QPpolrz	QPlogPC16	QPlogPoct	QPlogPw	QPlogPo/w	QPlogS	QPlogHERG	QPPCaco	QPlogBB	QPPMDCK	QPlogKp	QPlogKhsa	dipole	SASA	FOSA	FISA	PISA	WPSA	volume	donorHB	accptHB	ACxDN^.5/SA	glob	MW	AlogP	RB	PSA	Estate	MR	Polar	Num aromatic rings	RingCount	ChiralCenterCount	HeavyAtomCount	Total charge
AC1L2841	Sweet	SupersweetDB	C[C@]12CCC[C@@](C1CC[C@@]34C2CC[C@@](C3)(C(=C)C4)OC5C(C(C(C(O5)COC6C(C(C(C(O6)CO)O)O)O)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O	OCC1OC(OCC2OC(O[C@]34CCC5[C@](C3)(CC4=C)CCC3[C@]5(C)CCC[C@@]3(C)C(=O)OC3OC(CO)C(C(C3O)O)O)C(C(C2O)O)O)C(C(C1O)O)O	True	409	-0.773	9.8	-2.0	0.0209993	-3.747	2.0	3.0	294.98	1.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	20.0	3.0	12.0	18.0	34.0	0.0	34.0	30.0	56.0	65.975	22.864	54.458999999999996	44.465	-2.443	-2.141	-5.048	2.336	-4.716	0.708	-6.547999999999999	-1.6440000000000001	6.667000000000001	1007.6419999999999	596.505	382.522	28.615	0.0	2116.385	11.0	28.25	0.0929841	0.7911434	804.8722	-1.7289	10	294.98	149.995	186.1487	75.809	0	7	21	56	0
6381-91-5	Sweet	SupersweetDB	C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.O.[Ca+2]	O=C1[N-]S(=O)(=O)c2c1cccc2.O=C1[N-]S(=O)(=O)c2c1cccc2.O.[Ca+2]	True	2763	1.212	10.602	-1.0	0.0235489	-1.5819999999999999	0.0	0.0	59.59	2.0	67.428	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	9.0	0.0	9.0	1.0	12.0	16.843	5.997999999999999	9.971	9.262	-0.125	-1.324	-3.477	200.72400000000002	-0.815	89.29	-4.235	-0.718	3.552	343.76	0.0	178.562	163.325	1.8730000000000002	535.67	1.0	5.0	0.014544999999999999	0.9279153	182.1766	0.9744	0	59.59	34.918	38.5965	19.647000000000002	1	2	0	12	-1
maltitol	Sweet	SupersweetDB	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O	OC[C@H]([C@H]([C@@H]([C@H](CO)O)O)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O	True	2398	-1.58	10.808	-2.0	0.029033499999999997	0.109	2.0	2.0	200.53	1.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	17.0	1.0	9.0	11.0	6.0	0.0	6.0	5.0	23.0	21.745	11.761	30.706999999999997	31.112	-3.813	-0.653	-3.327	7.0089999999999995	-3.263	2.3209999999999997	-6.01	-1.3869999999999998	5.307	532.974	200.77599999999998	332.19800000000004	0.0	0.0	969.8919999999999	9.0	18.7	0.10525830000000001	0.8890802999999999	344.3124	-4.6871	8	200.53	77.497	70.8169	29.026999999999997	0	1	9	23	0
Sucromat Pulver	Sweet	SupersweetDB	C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.O.O.[Na+]	O=C1[N-]S(=O)(=O)c2c1cccc2.O.O.[Na+]	True	1311	1.212	10.602	-1.0	0.0235489	-1.5819999999999999	0.0	0.0	59.59	2.0	67.428	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	9.0	0.0	9.0	1.0	12.0	16.843	5.997999999999999	9.971	9.262	-0.125	-1.324	-3.477	200.72400000000002	-0.815	89.29	-4.235	-0.718	3.552	343.76	0.0	178.562	163.325	1.8730000000000002	535.67	1.0	5.0	0.014544999999999999	0.9279153	182.1766	0.9744	0	59.59	34.918	38.5965	19.647000000000002	1	2	0	12	-1
Calcium saccharin	Sweet	SupersweetDB	C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].[Ca+2]	[O-]C1=NS(=O)(=O)c2c1cccc2.[O-]C1=NS(=O)(=O)c2c1cccc2.[Ca+2]	True	751	1.212	10.602	-1.0	0.023547	-1.5819999999999999	0.0	0.0	59.59	2.0	67.428	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	9.0	0.0	9.0	1.0	12.0	16.843	5.997999999999999	9.971	9.262	-0.125	-1.324	-3.477	200.72400000000002	-0.815	89.29	-4.235	-0.718	3.552	343.76	0.0	178.562	163.325	1.8730000000000002	535.67	1.0	5.0	0.014544999999999999	0.9279153	182.1766	0.9744	0	59.59	34.918	38.5965	19.647000000000002	1	2	0	12	-1
D,L-Aspartame	Sweet	SupersweetDB	COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](CC(=O)O)N	COC(=O)[C@@H](NC(=O)[C@@H](CC(=O)O)N)Cc1ccccc1	True	735	0.094	9.782	-2.0	0.019034	-1.5819999999999999	1.0	0.0	123.17	2.0	31.549	0.0	27.524	0.0	1.0	0.0	1.0	1.0	8.0	1.0	6.0	7.0	6.0	0.0	6.0	0.0	21.0	29.439	10.494000000000002	16.298	12.967	-0.9179999999999999	-1.798	-2.524	3.612	-1.537	2.752	-6.115	-0.667	4.309	566.868	176.865	212.96900000000002	177.03400000000002	0.0	975.482	2.25	5.75	0.015215200000000002	0.8391304	294.3031	-1.6835	8	123.17	63.333999999999996	69.1179	32.249	1	1	2	21	0
UNII-83860AQE03	Sweet	SupersweetDB	COC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)N	COC(=O)[C@H](NC(=O)[C@H](CC(=O)O)N)Cc1ccccc1	True	372	0.094	9.774	-2.0	0.019536	-1.5819999999999999	1.0	0.0	123.17	2.0	31.494	0.0	27.747	0.0	1.0	0.0	1.0	1.0	8.0	1.0	6.0	7.0	6.0	0.0	6.0	0.0	21.0	29.378	10.48	16.288	12.974	-0.925	-1.764	-2.4930000000000003	3.605	-1.528	2.759	-6.1160000000000005	-0.669	4.362	565.238	176.088	212.868	176.282	0.0	974.1560000000001	2.25	5.75	0.015259100000000001	0.8407865	294.3031	-1.6835	8	123.17	63.333999999999996	69.1179	32.249	1	1	2	21	0
VA10334	Sweet	SupersweetDB	COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)[O-])[NH3+]	COC(=O)[C@@H](NC(=O)[C@H](CC(=O)[O-])[NH3+])Cc1ccccc1	True	388	-0.006	9.718	-2.0	0.0180209	-1.5819999999999999	1.0	0.0	123.17	2.0	35.113	0.0	26.219	0.0	1.0	0.0	1.0	1.0	8.0	1.0	6.0	7.0	6.0	0.0	6.0	0.0	21.0	28.875999999999998	10.349	16.092	12.715	-0.858	-1.452	-2.083	5.459	-1.249	4.191	-5.775	-0.6809999999999999	4.1610000000000005	542.805	167.18	195.149	180.476	0.0	960.613	2.25	5.75	0.015889700000000003	0.8674021999999999	294.3031	-1.6835	8	123.17	63.333999999999996	69.1179	32.249	1	1	2	21	0
Lactulitol	Sweet	SupersweetDB	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@@H](CO)O)O)O)O)O)O	OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O	True	1878	-1.775	10.337	-2.0	0.0584414	0.109	2.0	2.0	200.53	1.0	1.569	0.0	0.0	5.0	0.0	0.0	0.0	0.0	17.0	1.0	9.0	11.0	6.0	0.0	6.0	5.0	23.0	21.819000000000003	11.532	30.962	30.864	-3.545	-0.5720000000000001	-3.2939999999999996	15.485999999999999	-2.945	5.468999999999999	-5.341	-1.3769999999999998	7.5360000000000005	532.425	236.533	295.893	0.0	0.0	971.732	9.0	18.7	0.10536689999999999	0.8911222	344.3124	-4.6871	8	200.53	77.497	70.8169	29.026999999999997	0	1	9	23	0
AC1OGIWH	Sweet	SupersweetDB	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]([C@@H](CO)O)[C@@H]([C@@H](CO)O)O)O)O)O)O	OC[C@H]([C@@H]([C@@H]([C@@H](CO)O)O)O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O	True	554	-1.538	10.439	-2.0	0.0747821	0.109	2.0	2.0	200.53	1.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	17.0	1.0	9.0	11.0	6.0	0.0	6.0	5.0	23.0	23.49	12.220999999999998	31.979	31.394000000000002	-4.042	-0.688	-3.9219999999999997	3.843	-3.763	1.212	-6.517	-1.5759999999999998	8.706	572.528	212.808	359.72	0.0	0.0	1013.4960000000001	9.0	18.7	0.0979865	0.8522818000000001	344.3124	-4.6871	8	200.53	77.497	70.8169	29.026999999999997	0	1	9	23	0
AC1OGIWN	Sweet	SupersweetDB	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]([C@H](CO)O)[C@@H]([C@@H](CO)O)O)O)O)O)O	OC[C@@H]([C@@H]([C@@H]([C@@H](CO)O)O)O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O	True	1634	-1.454	10.562000000000001	-2.0	0.06593049999999999	0.109	2.0	2.0	200.53	1.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	17.0	1.0	9.0	11.0	6.0	0.0	6.0	5.0	23.0	22.21	11.872	31.381999999999998	31.206	-3.912	-0.6609999999999999	-3.555	5.7170000000000005	-3.435	1.8630000000000002	-6.182	-1.462	8.044	545.8919999999999	204.365	341.526	0.0	0.0	981.5089999999999	9.0	18.7	0.10276769999999999	0.8749601	344.3124	-4.6871	8	200.53	77.497	70.8169	29.026999999999997	0	1	9	23	0
AC1OGIWT	Sweet	SupersweetDB	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@H](CO)O)[C@@H]([C@@H](CO)O)O)O)O)O)O	OC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O	True	544	-1.266	10.58	-2.0	0.0028871	0.109	2.0	2.0	200.53	1.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	17.0	1.0	9.0	11.0	6.0	0.0	6.0	5.0	23.0	22.901999999999997	12.025	30.76	31.204	-3.8289999999999997	-0.655	-3.53	5.997999999999999	-3.406	1.962	-6.141	-1.455	1.6980000000000002	551.302	211.972	339.329	0.0	0.0	998.784	9.0	18.7	0.1017591	0.8765097	344.3124	-4.6871	8	200.53	77.497	70.8169	29.026999999999997	0	1	9	23	0
ZINC5226277	Sweet	SupersweetDB	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O	OC[C@H]([C@@H]([C@@H]([C@H](CO)O)O)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O	True	635	-1.7690000000000001	10.774000000000001	-2.0	0.017682	0.109	2.0	2.0	200.53	1.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	17.0	1.0	9.0	11.0	6.0	0.0	6.0	5.0	23.0	21.956999999999997	11.792	30.616	31.185	-3.92	-0.6609999999999999	-3.5639999999999996	6.0360000000000005	-3.417	1.975	-6.136	-1.463	4.152	543.864	204.82	339.045	0.0	0.0	975.185	9.0	18.7	0.1031508	0.8744450999999999	344.3124	-4.6871	8	200.53	77.497	70.8169	29.026999999999997	0	1	9	23	0
CALCIUM CYCLAMATE	Sweet	SupersweetDB	C1CCC(CC1)NS(=O)(=O)[O-].C1CCC(CC1)NS(=O)(=O)[O-].[Ca+2]	[O-]S(=O)(=O)NC1CCCCC1.[O-]S(=O)(=O)NC1CCCCC1.[Ca+2]	True	1122	0.35	9.836	-1.0	0.027474900000000003	-1.222	0.0	0.0	77.61	2.0	66.9	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	4.0	6.0	0.0	6.0	6.0	11.0	15.731	5.317	10.264000000000001	8.312999999999999	0.6509999999999999	-1.3869999999999998	-1.157	104.539	-0.779	56.438	-3.9139999999999997	-0.7809999999999999	4.043	375.334	227.445	145.547	0.0	2.342	594.992	2.0	4.5	0.016955500000000002	0.9114952	178.2294	0.1264	2	77.61	35.25	38.6517	16.086	0	1	0	11	-1
WURCS=1.0/2,1/[12112h|1,5][h1221h]1+1,2+4	Sweet	SupersweetDB	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@H](CO)O)[C@H]([C@@H](CO)O)O)O)O)O)O	OC[C@@H]([C@H]([C@H]([C@@H](CO)O)O)O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O	True	1441	-1.5759999999999998	10.817	-2.0	0.017615400000000003	0.109	2.0	2.0	200.53	1.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	17.0	1.0	9.0	11.0	6.0	0.0	6.0	5.0	23.0	22.854	12.114	31.006999999999998	31.381	-4.07	-0.6709999999999999	-3.78	3.6630000000000003	-3.715	1.151	-6.558	-1.5330000000000001	4.192	560.749	198.829	361.92	0.0	0.0	997.582	9.0	18.7	0.1000448	0.8610511999999999	344.3124	-4.6871	8	200.53	77.497	70.8169	29.026999999999997	0	1	9	23	0
	Sweet	SupersweetDB	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC([C@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O	OC[C@@H](C([C@@H]([C@H](CO)O)O)O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O	True	2727	-1.81	10.505	-2.0	0.07243669999999999	0.109	2.0	2.0	200.53	1.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	17.0	1.0	9.0	11.0	6.0	0.0	6.0	5.0	23.0	22.825	11.942	31.629	31.244	-3.95	-0.674	-3.8560000000000003	5.8020000000000005	-3.5589999999999997	1.892	-6.169	-1.557	8.498	563.528	222.672	340.855	0.0	0.0	996.8760000000001	9.0	18.7	0.09955139999999998	0.856401	344.3124	-4.6871	8	200.53	77.497	70.8169	29.026999999999997	0	1	9	23	0
D-Glucose-3 13C	Sweet	SupersweetDB	C([C@@H]1[C@H]([13C@@H]([C@H]([C@H](O1)O)O)O)O)O	OC[C@H]1O[C@H](O)[C@@H]([13C@H]([C@@H]1O)O)O	True	1739	-2.15	10.888	-2.0	0.0066118999999999995	-0.28	0.0	0.0	110.38	2.0	47.851000000000006	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	1.0	4.0	6.0	6.0	0.0	6.0	5.0	12.0	12.388	6.341	16.551	18.128	-2.193	-1.0390000000000001	-2.6510000000000002	76.844	-1.51	30.891	-5.045	-0.86	1.9240000000000002	352.79699999999997	130.263	222.53400000000002	0.0	0.0	559.573	5.0	10.2	0.0646488	0.9308459000000001	181.1452	-2.5134	1	110.38	41.665	35.9234	14.832	0	1	5	12	0
	Sweet	SupersweetDB	[2H][C@]1([C@H](OC([C@@H]([C@H]1[18OH])O)O)CO)O	OC[C@H]1OC(O)[C@@H]([C@H]([C@]1([2H])O)[18OH])O	True	1950	-1.9769999999999999	10.888	-2.0	0.0107979	-0.28	0.0	0.0	110.38	2.0	45.661	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	1.0	4.0	6.0	6.0	0.0	6.0	5.0	12.0	12.603	6.407	16.724	18.21	-2.267	-1.044	-2.7510000000000003	61.288000000000004	-1.614	24.191	-5.236000000000001	-0.8809999999999999	2.47	357.43800000000005	124.545	232.893	0.0	0.0	564.962	5.0	10.2	0.0638094	0.9246504000000001	183.1485	-2.5134	1	110.38	41.665	35.9234	14.832	0	1	5	12	0
	Sweet	SupersweetDB	C([C@@H]1[13C@H]([13C@@H]([C@H]([C@H](O1)O)O)O)O)O	OC[C@H]1O[C@H](O)[C@@H]([13C@H]([13C@@H]1O)O)O	True	1943	-2.15	10.888	-2.0	0.0066133	-0.28	0.0	0.0	110.38	2.0	47.851000000000006	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	1.0	4.0	6.0	6.0	0.0	6.0	5.0	12.0	12.388	6.341	16.551	18.128	-2.193	-1.0390000000000001	-2.6510000000000002	76.844	-1.51	30.891	-5.045	-0.86	1.9240000000000002	352.79699999999997	130.263	222.53400000000002	0.0	0.0	559.573	5.0	10.2	0.0646488	0.9308459000000001	182.1345	-2.5134	1	110.38	41.665	35.9234	14.832	0	1	5	12	0
L-gulopyranose	Sweet	SupersweetDB	C([C@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O	OC[C@@H]1OC(O)[C@H]([C@H]([C@@H]1O)O)O	True	1550	-2.184	10.458	-2.0	0.0223679	-0.28	0.0	0.0	110.38	2.0	46.95399999999999	0.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	1.0	4.0	6.0	6.0	0.0	6.0	5.0	12.0	12.465	6.351	16.808	18.160999999999998	-2.227	-1.041	-2.7119999999999997	70.241	-1.556	28.031999999999996	-5.121	-0.872	3.5439999999999996	355.043	128.395	226.648	0.0	0.0	561.516	5.0	10.2	0.0642398	0.9270968	180.1559	-2.5134	1	110.38	41.665	35.9234	14.832	0	1	5	12	0
	Sweet	SupersweetDB	C([C@@H]1[C@H]([C@@H]([C@H]([13C@@H](O1)O)O)O)O)O	OC[C@H]1O[13C@@H](O)[C@@H]([C@H]([C@@H]1O)O)O	True	222	-1.912	10.705	-2.0	0.005555600000000001	-0.28	0.0	0.0	110.38	2.0	45.67100000000001	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	1.0	4.0	6.0	6.0	0.0	6.0	5.0	12.0	12.578	6.399	16.643	18.208	-2.269	-1.043	-2.753	61.442	-1.614	24.256	-5.234	-0.8809999999999999	1.771	357.20099999999996	124.42299999999999	232.778	0.0	0.0	564.323	5.0	10.2	0.0638517	0.9245654000000001	181.1452	-2.5134	1	110.38	41.665	35.9234	14.832	0	1	5	12	0
L-Altropyranose	Sweet	SupersweetDB	C([C@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O	OC[C@@H]1OC(O)[C@@H]([C@H]([C@H]1O)O)O	True	1618	-2.177	10.342	-2.0	0.0144238	-0.28	0.0	0.0	110.38	2.0	47.038999999999994	0.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	1.0	4.0	6.0	6.0	0.0	6.0	5.0	12.0	12.450999999999999	6.3420000000000005	16.691	18.158	-2.226	-1.041	-2.715	70.942	-1.5530000000000002	28.334	-5.112	-0.873	2.845	354.959	128.765	226.19400000000002	0.0	0.0	561.15	5.0	10.2	0.0642549	0.9269129	180.1559	-2.5134	1	110.38	41.665	35.9234	14.832	0	1	5	12	0
	Sweet	SupersweetDB	[14CH2]([14C@@H]1[14C@H]([14C@@H]([14C@H]([14C@H](O1)O)O)O)O)O	O[14CH2][14C@H]1O[14C@H](O)[14C@@H]([14C@H]([14C@@H]1O)O)O	True	428	-2.15	10.888	-2.0	0.0066107	-0.28	0.0	0.0	110.38	2.0	47.852	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	1.0	4.0	6.0	6.0	0.0	6.0	5.0	12.0	12.388	6.341	16.551	18.128	-2.193	-1.0390000000000001	-2.6510000000000002	76.848	-1.51	30.892	-5.045	-0.86	1.923	352.79900000000004	130.268	222.532	0.0	0.0	559.578	5.0	10.2	0.06464840000000001	0.9308456	192.0917	-2.5134	1	110.38	41.665	35.9234	14.832	0	1	5	12	0
	Sweet	SupersweetDB	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)[13CH2]O)O)O)O)O	O[13CH2][C@H]1O[C@H](O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O)O	True	1971	-1.6	10.69	-2.0	0.0848949	0.11699999999999999	2.0	2.0	189.53	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	12.0	2.0	7.0	11.0	12.0	0.0	12.0	10.0	23.0	24.355999999999998	11.277999999999999	31.018	30.761999999999997	-3.94	-1.285	-3.7039999999999997	7.215	-3.103	2.395	-6.465	-1.364	9.004	541.6619999999999	210.78799999999998	330.875	0.0	0.0	954.8969999999999	8.0	18.7	0.0976468	0.8657795	343.2858	-4.2603	4	189.53	74.83	68.3367	28.253	0	2	10	23	0
SCHEMBL7534549	Sweet	SupersweetDB	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)[13CH2]O)O)O)O)O	OC[C@H]1O[C@H](O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H]([13CH2]O)[C@@H]([C@@H]([C@H]1O)O)O)O)O	True	1060	-1.726	10.628	-2.0	0.0185801	0.11699999999999999	2.0	2.0	189.53	1.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	12.0	2.0	7.0	11.0	12.0	0.0	12.0	10.0	23.0	24.369	11.27	30.105999999999998	30.72	-3.875	-1.2819999999999998	-3.611	8.056000000000001	-3.02	2.698	-6.372000000000001	-1.3359999999999999	4.213	538.22	212.396	325.823	0.0	0.0	955.2280000000001	8.0	18.7	0.0982713	0.8715187	343.2858	-4.2603	4	189.53	74.83	68.3367	28.253	0	2	10	23	0
	Sweet	SupersweetDB	C([C@@H]1[C@@H]([C@@H]([C@H]([13C@H](O1)O)O)O)O)O	OC[C@H]1O[13C@H](O)[C@@H]([C@H]([C@H]1O)O)O	True	2376	-2.18	10.672	-2.0	0.0239179	-0.28	0.0	0.0	110.38	2.0	48.681999999999995	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	1.0	4.0	6.0	6.0	0.0	6.0	5.0	12.0	12.337	6.318	16.755	18.099	-2.165	-1.0390000000000001	-2.623	83.696	-1.474	33.878	-4.973	-0.8540000000000001	3.654	351.60900000000004	132.986	218.622	0.0	0.0	558.319	5.0	10.2	0.0648673	0.9325959999999999	181.1452	-2.5134	1	110.38	41.665	35.9234	14.832	0	1	5	12	0
	Sweet	SupersweetDB	C([C@@H]1[C@H]([C@@H](C([C@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O	OC[C@H]1O[C@@H](O)[C@@H]([C@H]([C@@H]1O[C@H]1O[C@H](CO)[C@H]([C@@H](C1O)O)O)O)O	True	486	-1.315	10.97	-2.0	0.0062548000000000005	0.11699999999999999	2.0	2.0	189.53	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	12.0	2.0	7.0	11.0	12.0	0.0	12.0	10.0	23.0	23.713	11.311	29.84	30.863000000000003	-4.072	-1.278	-3.5210000000000004	4.728	-3.195	1.517	-6.822	-1.306	2.423	528.6669999999999	178.442	350.225	0.0	0.0	938.835	8.0	18.7	0.1000471	0.8770867	342.2965	-4.2603	4	189.53	74.83	68.3367	28.253	0	2	10	23	0
	Sweet	SupersweetDB	C([C@@H]1[13C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O	OC[C@H]1O[C@H](O)[C@@H]([C@H]([13C@@H]1O)O)O	True	2674	-2.15	10.888	-2.0	0.0066086	-0.28	0.0	0.0	110.38	2.0	47.851000000000006	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	1.0	4.0	6.0	6.0	0.0	6.0	5.0	12.0	12.388	6.341	16.551	18.128	-2.193	-1.0390000000000001	-2.6510000000000002	76.845	-1.51	30.891	-5.045	-0.86	1.923	352.79699999999997	130.264	222.533	0.0	0.0	559.5740000000001	5.0	10.2	0.0646487	0.9308469000000001	181.1452	-2.5134	1	110.38	41.665	35.9234	14.832	0	1	5	12	0
4-O-beta-D-mannopyranosyl-D-glucopyranose	Sweet	SupersweetDB	C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	OC[C@H]1OC(O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@@H]1O)O)O)O)O	True	1974	-1.462	10.667	-2.0	0.0478846	0.11699999999999999	2.0	2.0	189.53	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	12.0	2.0	7.0	11.0	12.0	0.0	12.0	10.0	23.0	24.467	11.298	30.545	30.765	-3.9339999999999997	-1.287	-3.7230000000000003	7.252999999999999	-3.108	2.4090000000000003	-6.461	-1.37	6.772	543.446	212.813	330.63300000000004	0.0	0.0	957.683	8.0	18.7	0.0973263	0.8646164000000001	342.2965	-4.2603	4	189.53	74.83	68.3367	28.253	0	2	10	23	0
alpha-D-Lactose monohydrate	Sweet	SupersweetDB	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O.O	OC[C@H]1O[C@H](O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O)O.O	True	2053	-1.6	10.69	-2.0	0.08492949999999999	0.11699999999999999	2.0	2.0	189.53	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	12.0	2.0	7.0	11.0	12.0	0.0	12.0	10.0	23.0	24.355	11.277999999999999	31.018	30.761999999999997	-3.94	-1.285	-3.7039999999999997	7.2139999999999995	-3.103	2.395	-6.466	-1.364	9.005	541.645	210.764	330.881	0.0	0.0	954.8789999999999	8.0	18.7	0.0976499	0.8657966	342.2965	-4.2603	4	189.53	74.83	68.3367	28.253	0	2	10	23	0
50-99-7	Sweet	SupersweetDB	C([C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O	OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O	True	1161	-0.159	10.686	-2.0	0.02415	-0.256	0.0	0.0	118.22	2.0	40.608000000000004	0.0	0.0	3.0	0.0	0.0	0.0	0.0	10.0	0.0	5.0	6.0	0.0	0.0	0.0	0.0	12.0	11.529000000000002	6.62	14.687000000000001	15.443	-2.217	-0.21100000000000002	-3.05	30.808000000000003	-2.186	11.502	-5.432	-1.173	3.8139999999999996	380.62199999999996	116.229	264.393	0.0	0.0	602.298	4.0	9.5	0.049918300000000006	0.9061754000000001	180.1559	-2.7906	5	118.22	45.832	37.3456	15.055	0	0	4	12	0
